"","V1","V2","V3","V4","V5"
"mat_entry.1206","Otu00207","Otu00120","-0.0422428800259421","-0.0444102689077261","0.002167388881784"
"mat_entry.1207","Otu00207","Otu00264","-0.0512678207646322","-0.05535787291182","0.00409005214718779"
"mat_entry.1208","Otu00207","Otu00607","-0.0228351226667112","-0.0264682100021853","0.00363308733547412"
"mat_entry.1209","Otu00018","Otu00028","0.656246471880896","0.618442888744457","0.0378035831364388"
"mat_entry.1210","Otu00018","Otu00013","0.435231913852593","0.386871740116341","0.0483601737362519"
"mat_entry.1211","Otu00018","Otu00300","-0.0156738140873145","-0.0101958544326767","0.00547795965463778"
"mat_entry.1212","Otu00018","Otu00033","-0.0247353516883629","-0.0164296160068639","0.00830573568149896"
"mat_entry.1213","Otu00018","Otu00171","0.0401478638253842","0.0208006604396157","0.0193472033857685"
"mat_entry.1214","Otu00018","Otu00073","-0.0218736189309451","-0.0192726583669789","0.0026009605639662"
"mat_entry.1215","Otu00018","Otu00108","0.124671184135059","0.0724517191670212","0.0522194649680377"
"mat_entry.1216","Otu00018","Otu00075","-0.0188363492723204","-0.0101861721985546","0.00865017707376583"
"mat_entry.1217","Otu00018","Otu00014","0.183358926116692","0.177493087511106","0.00586583860558529"
"mat_entry.1218","Otu00018","Otu00101","-0.0125607812004202","-0.0137459962701989","0.0011852150697787"
"mat_entry.1219","Otu00018","Otu00005","0.733702863136491","0.691147575229867","0.0425552879066238"
"mat_entry.1220","Otu00018","Otu00027","0.189391111567868","0.0983605699655298","0.0910305416023384"
"mat_entry.1221","Otu00018","Otu00154","-0.0265799474569553","-0.0181798440994869","0.00840010335746836"
"mat_entry.1222","Otu00018","Otu00077","-0.00622908930972649","-0.0191385862777902","0.0129094969680637"
"mat_entry.1223","Otu00018","Otu00036","0.120621980936203","0.118251425567223","0.00237055536898058"
"mat_entry.1224","Otu00018","Otu00035","0.286795911583653","0.310014795297233","0.0232188837135801"
"mat_entry.1225","Otu00018","Otu00006","0.0353946738420816","0.056110090794091","0.0207154169520093"
"mat_entry.1226","Otu00018","Otu00050","0.191422707095244","0.161311090375122","0.0301116167201218"
"mat_entry.1227","Otu00018","Otu00559","-0.00950019954078401","-0.00790356040852889","0.00159663913225512"
"mat_entry.1228","Otu00018","Otu00056","0.553089673591951","0.546393943336437","0.00669573025551351"
"mat_entry.1229","Otu00018","Otu00022","0.169898977256497","0.13889075493493","0.0310082223215664"
"mat_entry.1230","Otu00018","Otu00009","-0.027881774225887","-0.0157948541251553","0.0120869201007317"
"mat_entry.1231","Otu00018","Otu00393","-0.0239252541396728","-0.0151980969090482","0.00872715723062456"
"mat_entry.1232","Otu00018","Otu00024","0.900389193465811","0.87015760521468","0.0302315882511317"
"mat_entry.1233","Otu00018","Otu00189","0.066300748921023","0.0277987553384255","0.0385019935825975"
"mat_entry.1234","Otu00018","Otu00012","0.387921285870512","0.345628063173596","0.0422932226969164"
"mat_entry.1235","Otu00018","Otu00011","0.160517321948606","0.140765458923482","0.0197518630251246"
"mat_entry.1236","Otu00018","Otu00162","0.780939049966329","0.755388078035954","0.0255509719303757"
"mat_entry.1237","Otu00018","Otu00346","-0.0151428861778051","-0.0120329495136684","0.00310993666413679"
"mat_entry.1238","Otu00018","Otu00090","0.276164996198258","0.201162285173351","0.0750027110249073"
"mat_entry.1239","Otu00018","Otu00111","-0.0284328727927512","-0.0312933244795271","0.00286045168677592"
"mat_entry.1240","Otu00018","Otu00048","0.0236328353291495","-0.00472099071098601","0.0283538260401355"
"mat_entry.1241","Otu00018","Otu00194","-0.020656589201551","-0.0118798123825818","0.00877677681896925"
"mat_entry.1242","Otu00018","Otu00119","-0.0203800874455453","-0.0131479024903607","0.00723218495518462"
"mat_entry.1243","Otu00018","Otu00020","-0.0234650385641089","-0.0172883229865281","0.00617671557758077"
"mat_entry.1244","Otu00018","Otu00039","0.128493726842139","0.0861271978276225","0.0423665290145167"
"mat_entry.1245","Otu00018","Otu00044","0.18102680259324","0.0861272565905145","0.0948995460027259"
"mat_entry.1246","Otu00018","Otu00081","-0.0366543657637323","-0.0251908113558455","0.0114635544078868"
"mat_entry.1247","Otu00018","Otu00275","-0.00814145168328645","-0.00581442950236269","0.00232702218092377"
"mat_entry.1248","Otu00018","Otu00184","-0.0245950827101603","-0.0138652334118725","0.0107298492982878"
"mat_entry.1249","Otu00018","Otu00099","-0.0189369152088653","-0.0133704251644775","0.00556649004438777"
"mat_entry.1250","Otu00018","Otu00059","0.0117080165063056","-0.0128865694672156","0.0245945859735212"
"mat_entry.1251","Otu00018","Otu00040","0.0590697382620761","0.0850437139874658","0.0259739757253897"
"mat_entry.1252","Otu00018","Otu00160","-0.0312694338267987","-0.0191385862777902","0.0121308475490086"
"mat_entry.1253","Otu00018","Otu00010","0.0237476327133329","-0.0159146908372856","0.0396623235506184"
"mat_entry.1254","Otu00018","Otu00512","-0.00610710409341943","-0.00516493536282707","0.000942168730592359"
"mat_entry.1255","Otu00018","Otu00008","0.0732425761446259","0.0713813277982033","0.00186124834642265"
"mat_entry.1256","Otu00018","Otu00004","0.0206582152038787","0.012705745630236","0.00795246957364272"
"mat_entry.1257","Otu00018","Otu00107","0.229172827612066","0.151390881250463","0.0777819463616027"
"mat_entry.1258","Otu00018","Otu00053","0.112441149145417","0.097953817928313","0.0144873312171041"
"mat_entry.1259","Otu00018","Otu00078","0.829289620912162","0.787908773967812","0.0413808469443498"
"mat_entry.1260","Otu00018","Otu00110","-0.0322404024692928","-0.0183837765676336","0.0138566259016592"
"mat_entry.1261","Otu00018","Otu00091","0.0958552205163785","0.0730594630136402","0.0227957575027383"
"mat_entry.1262","Otu00018","Otu00491","-0.00961555183856679","-0.00745468453978859","0.0021608672987782"
"mat_entry.1263","Otu00018","Otu00069","0.115704271684928","0.0515607842729561","0.0641434874119716"
"mat_entry.1264","Otu00018","Otu00079","0.141226279711654","0.094325842141562","0.0469004375700916"
"mat_entry.1265","Otu00018","Otu00037","-0.0295459253756262","-0.025130709873459","0.00441521550216722"
"mat_entry.1266","Otu00018","Otu00029","0.946769176530144","0.959946171837252","0.0131769953071077"
"mat_entry.1267","Otu00018","Otu00178","0.145138084799339","0.151557310234509","0.00641922543517034"
"mat_entry.1268","Otu00018","Otu00038","0.39323477625658","0.380994465291392","0.012240310965188"
"mat_entry.1269","Otu00018","Otu00041","0.059005861496706","0.0657731395119352","0.00676727801522919"
"mat_entry.1270","Otu00018","Otu00092","0.143178632393827","0.148994755998044","0.00581612360421641"
"mat_entry.1271","Otu00018","Otu00234","-0.0131799316629285","-0.00818753623077283","0.00499239543215571"
"mat_entry.1272","Otu00018","Otu00514","-0.0115181146535367","-0.00817573462218797","0.00334238003134876"
"mat_entry.1273","Otu00018","Otu00058","0.0661370698210588","0.0986887234610308","0.032551653639972"
"mat_entry.1274","Otu00018","Otu00047","0.00340565120234341","-0.0076098075714513","0.0110154587737947"
"mat_entry.1275","Otu00018","Otu00067","0.329308970894156","0.364248010876558","0.0349390399824021"
"mat_entry.1276","Otu00018","Otu00043","-0.0378354673629734","-0.0244965204721367","0.0133389468908367"
"mat_entry.1277","Otu00018","Otu00085","0.0737171612046059","0.0472843442285175","0.0264328169760884"
"mat_entry.1278","Otu00018","Otu00054","0.680450981399385","0.658729791012653","0.0217211903867319"
"mat_entry.1279","Otu00018","Otu00122","0.145488959152298","0.122686446124384","0.0228025130279147"
"mat_entry.1280","Otu00018","Otu00068","-0.0197247044094006","-0.0120321508786455","0.00769255353075508"
"mat_entry.1281","Otu00018","Otu00088","-0.00697718625538123","-0.00567334424485805","0.00130384201052318"
"mat_entry.1282","Otu00018","Otu00126","0.487694967798342","0.507902960346527","0.0202079925481847"
"mat_entry.1283","Otu00018","Otu00096","0.468055477508204","0.456367557026827","0.0116879204813771"
"mat_entry.1284","Otu00018","Otu00031","0.0879598039926555","0.055725378606884","0.0322344253857715"
"mat_entry.1285","Otu00018","Otu00034","0.155524333630178","0.160294058250198","0.00476972462002054"
"mat_entry.1286","Otu00018","Otu00131","-0.0350918280976396","-0.0195064875650476","0.015585340532592"
"mat_entry.1287","Otu00018","Otu00061","0.0230644342294124","0.034826877348284","0.0117624431188716"
"mat_entry.1288","Otu00018","Otu00324","-0.00455027694091314","-0.00681814887044185","0.00226787192952871"
"mat_entry.1289","Otu00018","Otu00285","-0.0225926748756367","-0.0124902627187964","0.0101024121568402"
"mat_entry.1290","Otu00018","Otu00045","0.492568582852864","0.431380211963869","0.0611883708889949"
"mat_entry.1291","Otu00018","Otu00032","-0.0166312469260621","-0.00655181191722581","0.0100794350088362"
"mat_entry.1292","Otu00018","Otu00120","0.0192800979959507","-0.0168845675755473","0.0361646655714979"
"mat_entry.1293","Otu00018","Otu00264","-0.0258952663727149","-0.0210467932081261","0.00484847316458885"
"mat_entry.1294","Otu00018","Otu00607","-0.00773789573606189","-0.0100630843130951","0.00232518857703324"
"mat_entry.1295","Otu00028","Otu00013","0.266574493449109","0.228061115943223","0.0385133775058859"
"mat_entry.1296","Otu00028","Otu00300","0.00448819448237889","-0.0175514427255805","0.0220396372079594"
"mat_entry.1297","Otu00028","Otu00033","-0.0754620011055711","-0.0449605954759322","0.0305014056296389"
"mat_entry.1298","Otu00028","Otu00171","-0.0162953077145475","-0.0426215574910265","0.026326249776479"
"mat_entry.1299","Otu00028","Otu00073","-0.0786127504045794","-0.0527407455062595","0.0258720048983199"
"mat_entry.1300","Otu00028","Otu00108","-0.0191682906207243","-0.0458423871555977","0.0266740965348733"
"mat_entry.1301","Otu00028","Otu00075","-0.0535803712082788","-0.027875049999712","0.0257053212085668"
"mat_entry.1302","Otu00028","Otu00014","0.647648227105793","0.576825654511697","0.0708225725940962"
"mat_entry.1303","Otu00028","Otu00101","-0.0611007404522542","-0.03761671468523","0.0234840257670241"
"mat_entry.1304","Otu00028","Otu00005","0.677638578965312","0.672450244226282","0.00518833473902958"
"mat_entry.1305","Otu00028","Otu00027","0.0430423891360736","-0.0232585615649747","0.0663009507010483"
"mat_entry.1306","Otu00028","Otu00154","-0.0819677653601646","-0.0497501959894294","0.0322175693707352"
"mat_entry.1307","Otu00028","Otu00077","0.104827856474725","0.0904639218142949","0.0143639346604305"
"mat_entry.1308","Otu00028","Otu00036","0.1098854727235","0.14262352952342","0.0327380567999201"
"mat_entry.1309","Otu00028","Otu00035","0.210565779376199","0.244152506423402","0.0335867270472038"
"mat_entry.1310","Otu00028","Otu00006","-0.0065970991148759","0.0120786781559379","0.0186757772708138"
"mat_entry.1311","Otu00028","Otu00050","0.161136453808427","0.127508504818004","0.0336279489904233"
"mat_entry.1312","Otu00028","Otu00559","0.0858261637750359","0.0714397582845654","0.0143864054904705"
"mat_entry.1313","Otu00028","Otu00056","0.339027069696554","0.330398875739433","0.00862819395712161"
"mat_entry.1314","Otu00028","Otu00022","0.125781810685476","0.109573952687721","0.0162078579977545"
"mat_entry.1315","Otu00028","Otu00009","0.0321814830328618","0.0366949783955195","0.00451349536265774"
"mat_entry.1316","Otu00028","Otu00393","0.0209779793156337","-0.0415904721599252","0.0625684514755589"
"mat_entry.1317","Otu00028","Otu00024","0.693987078358453","0.691803479433683","0.00218359892476983"
"mat_entry.1318","Otu00028","Otu00189","0.0243635596904262","-0.0235797929757161","0.0479433526661424"
"mat_entry.1319","Otu00028","Otu00012","0.38530111770528","0.308494123631085","0.0768069940741946"
"mat_entry.1320","Otu00028","Otu00011","0.557152848634513","0.47613230090003","0.0810205477344828"
"mat_entry.1321","Otu00028","Otu00162","0.605402272276157","0.540818739397633","0.0645835328785241"
"mat_entry.1322","Otu00028","Otu00346","0.0667413795039088","0.0379180847251009","0.0288232947788079"
"mat_entry.1323","Otu00028","Otu00090","0.428248941753041","0.366350276515221","0.0618986652378209"
"mat_entry.1324","Otu00028","Otu00111","0.234944980236104","0.200505396247872","0.0344395839882321"
"mat_entry.1325","Otu00028","Otu00048","0.0427855964928913","0.02783425937745","0.0149513371154413"
"mat_entry.1326","Otu00028","Otu00194","0.0325826202418865","0.0123269461378029","0.0202556741040836"
"mat_entry.1327","Otu00028","Otu00119","-0.0524364736779702","-0.0359799964271316","0.0164564772508386"
"mat_entry.1328","Otu00028","Otu00020","0.192543859042743","0.175353489252534","0.0171903697902083"
"mat_entry.1329","Otu00028","Otu00039","0.449760017971524","0.396809218679973","0.0529507992915509"
"mat_entry.1330","Otu00028","Otu00044","0.0369463391652179","-0.0452167337016057","0.0821630728668236"
"mat_entry.1331","Otu00028","Otu00081","0.229478428434972","0.215712853256724","0.0137655751782477"
"mat_entry.1332","Otu00028","Otu00275","-0.0351478529993937","-0.0159115229881112","0.0192363300112824"
"mat_entry.1333","Otu00028","Otu00184","0.28664170241081","0.238175265413405","0.0484664369974047"
"mat_entry.1334","Otu00028","Otu00099","-0.0207349873272116","-0.0365889426088933","0.0158539552816817"
"mat_entry.1335","Otu00028","Otu00059","0.13992439790094","0.11929095201247","0.0206334458884694"
"mat_entry.1336","Otu00028","Otu00040","0.336469233055422","0.359785015777915","0.0233157827224933"
"mat_entry.1337","Otu00028","Otu00160","-0.0872306239350352","-0.0523738494714339","0.0348567744636013"
"mat_entry.1338","Otu00028","Otu00010","0.285145423289696","0.227849757590516","0.0572956656991805"
"mat_entry.1339","Otu00028","Otu00512","0.0888898527859847","0.087231943365061","0.00165790942092366"
"mat_entry.1340","Otu00028","Otu00008","0.430304934924717","0.360103203258622","0.0702017316660948"
"mat_entry.1341","Otu00028","Otu00004","0.531459416353566","0.455934285717833","0.0755251306357322"
"mat_entry.1342","Otu00028","Otu00107","0.458705892398329","0.40129645691448","0.057409435483849"
"mat_entry.1343","Otu00028","Otu00053","0.39642682536365","0.325596951611861","0.0708298737517887"
"mat_entry.1344","Otu00028","Otu00078","0.579111263349","0.515659306378981","0.063451956970018"
"mat_entry.1345","Otu00028","Otu00110","0.289266083168756","0.272793232471837","0.0164728506969191"
"mat_entry.1346","Otu00028","Otu00091","0.0168635799260768","-0.0365414931262522","0.053405073052329"
"mat_entry.1347","Otu00028","Otu00491","0.0451816282167438","0.0234911116063039","0.0216905166104399"
"mat_entry.1348","Otu00028","Otu00069","0.206058119421718","0.113501181504036","0.092556937917682"
"mat_entry.1349","Otu00028","Otu00079","0.658138028308551","0.548617959123979","0.109520069184572"
"mat_entry.1350","Otu00028","Otu00037","0.315160734667302","0.294758709692201","0.0204020249751005"
"mat_entry.1351","Otu00028","Otu00029","0.759978124562618","0.716915914816716","0.0430622097459019"
"mat_entry.1352","Otu00028","Otu00178","0.491667930408645","0.400306343049167","0.0913615873594774"
"mat_entry.1353","Otu00028","Otu00038","0.263602099783505","0.240671794668762","0.0229303051147432"
"mat_entry.1354","Otu00028","Otu00041","0.644908266523407","0.527529014061687","0.11737925246172"
"mat_entry.1355","Otu00028","Otu00092","0.493586011574755","0.497596718900932","0.00401070732617709"
"mat_entry.1356","Otu00028","Otu00234","-0.0464588269453085","-0.0224056669530515","0.024053159992257"
"mat_entry.1357","Otu00028","Otu00514","0.0306371204200567","0.0177405013805656","0.0128966190394911"
"mat_entry.1358","Otu00028","Otu00058","0.398789608821971","0.370944856434604","0.0278447523873678"
"mat_entry.1359","Otu00028","Otu00047","0.00196071644087596","-0.00482303172256117","0.00678374816343713"
"mat_entry.1360","Otu00028","Otu00067","0.661001619741887","0.597301515595374","0.0637001041465133"
"mat_entry.1361","Otu00028","Otu00043","0.267695762847523","0.261406779956729","0.0062889828907941"
"mat_entry.1362","Otu00028","Otu00085","0.410716010256315","0.390517363995724","0.0201986462605906"
"mat_entry.1363","Otu00028","Otu00054","0.738965462272967","0.654635882622366","0.0843295796506011"
"mat_entry.1364","Otu00028","Otu00122","0.522081285131622","0.460837696235363","0.0612435888962585"
"mat_entry.1365","Otu00028","Otu00068","-0.0166590366560942","0.0136800629969835","0.0303390996530777"
"mat_entry.1366","Otu00028","Otu00088","-0.0242795682629573","-0.0155254350121273","0.00875413325083009"
"mat_entry.1367","Otu00028","Otu00126","0.687798157456294","0.662972687866561","0.024825469589733"
"mat_entry.1368","Otu00028","Otu00096","0.724318669178938","0.621862669655156","0.102455999523782"
"mat_entry.1369","Otu00028","Otu00031","0.132480642185581","0.083371460148743","0.0491091820368382"
"mat_entry.1370","Otu00028","Otu00034","0.487954240025859","0.453827133240875","0.0341271067849834"
"mat_entry.1371","Otu00028","Otu00131","0.438865130778537","0.39718177017323","0.0416833606053071"
"mat_entry.1372","Otu00028","Otu00061","0.388197825054198","0.304260217870647","0.083937607183551"
"mat_entry.1373","Otu00028","Otu00324","-0.038178982765492","-0.0186582591541124","0.0195207236113796"
"mat_entry.1374","Otu00028","Otu00285","0.0788429985012608","0.0883854923376954","0.00954249383643463"
"mat_entry.1375","Otu00028","Otu00045","0.400294098329959","0.324422261670315","0.0758718366596435"
"mat_entry.1376","Otu00028","Otu00032","0.297122628951586","0.232400330194575","0.0647222987570114"
"mat_entry.1377","Otu00028","Otu00120","0.150000100337058","0.107431194729424","0.0425689056076347"
"mat_entry.1378","Otu00028","Otu00264","0.21757455195873","0.209806594286172","0.00776795767255825"
"mat_entry.1379","Otu00028","Otu00607","-0.00726719802798256","-0.0275382128743757","0.0202710148463932"
"mat_entry.1380","Otu00013","Otu00300","-0.0347762896259845","-0.0448265311495997","0.0100502415236152"
"mat_entry.1381","Otu00013","Otu00033","0.247138324743135","0.254351864604862","0.00721353986172726"
"mat_entry.1382","Otu00013","Otu00171","0.167490844985257","0.12359974313557","0.0438911018496866"
"mat_entry.1383","Otu00013","Otu00073","-0.119381804002069","-0.101464247660043","0.0179175563420258"
"mat_entry.1384","Otu00013","Otu00108","0.615143835014035","0.611743818987379","0.00340001602665618"
"mat_entry.1385","Otu00013","Otu00075","-0.0794962993934318","-0.0563843325538937","0.0231119668395381"
"mat_entry.1386","Otu00013","Otu00014","0.0838296151459157","0.089675386518589","0.00584577137267336"
"mat_entry.1387","Otu00013","Otu00101","-0.0960480564723673","-0.0760893110655896","0.0199587454067776"
"mat_entry.1388","Otu00013","Otu00005","0.507949497397763","0.472868506651792","0.035080990745971"
"mat_entry.1389","Otu00013","Otu00027","0.608494387660428","0.60557309064043","0.00292129701999733"
"mat_entry.1390","Otu00013","Otu00154","-0.10927285025092","-0.09474595624157","0.0145268940093502"
"mat_entry.1391","Otu00013","Otu00077","0.00713644681840235","0.0186951785731774","0.0115587317547751"
"mat_entry.1392","Otu00013","Otu00036","0.141662195558119","0.158927475826513","0.0172652802683947"
"mat_entry.1393","Otu00013","Otu00035","0.0785488676284889","0.0720031796624512","0.00654568796603774"
"mat_entry.1394","Otu00013","Otu00006","0.13906310046998","0.144057197257064","0.00499409678708368"
"mat_entry.1395","Otu00013","Otu00050","-0.0127091541809137","-0.0154951893989535","0.00278603521803971"
"mat_entry.1396","Otu00013","Otu00559","0.0593860339054857","0.0606606682147431","0.00127463430925744"
"mat_entry.1397","Otu00013","Otu00056","0.109804701574298","0.1234231901498","0.0136184885755021"
"mat_entry.1398","Otu00013","Otu00022","0.488334805098114","0.510096394617601","0.0217615895194874"
"mat_entry.1399","Otu00013","Otu00009","0.182518529511094","0.193768343814156","0.0112498143030611"
"mat_entry.1400","Otu00013","Otu00393","-0.0560448245703408","-0.0841272397130377","0.0280824151426968"
"mat_entry.1401","Otu00013","Otu00024","0.388211745423051","0.332289542493001","0.0559222029300497"
"mat_entry.1402","Otu00013","Otu00189","0.349233047743672","0.318183878948293","0.0310491687953796"
"mat_entry.1403","Otu00013","Otu00012","0.5019799829328","0.495817822853607","0.00616216007919346"
"mat_entry.1404","Otu00013","Otu00011","0.261616015512602","0.236628398696707","0.024987616815895"
"mat_entry.1405","Otu00013","Otu00162","0.434011816185295","0.401019925563963","0.0329918906213329"
"mat_entry.1406","Otu00013","Otu00346","0.0120794442864731","0.0128736115143609","0.000794167227887794"
"mat_entry.1407","Otu00013","Otu00090","0.391942549873172","0.366024993024517","0.0259175568486552"
"mat_entry.1408","Otu00013","Otu00111","-0.141719682438579","-0.165390892258273","0.0236712098196946"
"mat_entry.1409","Otu00013","Otu00048","0.405202782971286","0.396483188608168","0.00871959436311814"
"mat_entry.1410","Otu00013","Otu00194","0.107264703015369","0.140473485409496","0.0332087823941265"
"mat_entry.1411","Otu00013","Otu00119","0.0936701007901732","0.0960868250241222","0.00241672423394898"
"mat_entry.1412","Otu00013","Otu00020","0.208315443512788","0.189786509884486","0.0185289336283014"
"mat_entry.1413","Otu00013","Otu00039","0.365502277345165","0.341976014423331","0.0235262629218345"
"mat_entry.1414","Otu00013","Otu00044","0.600954599061465","0.590661802640014","0.0102927964214503"
"mat_entry.1415","Otu00013","Otu00081","-0.089299440359155","-0.0890190629680676","0.000280377391087355"
"mat_entry.1416","Otu00013","Otu00275","-0.0562621731009441","-0.0321850760307105","0.0240770970702335"
"mat_entry.1417","Otu00013","Otu00184","0.000468119658225849","-0.0228768405168235","0.0233449601750494"
"mat_entry.1418","Otu00013","Otu00099","0.145023642982816","0.130621726217545","0.0144019167652705"
"mat_entry.1419","Otu00013","Otu00059","0.25853135784694","0.291211514102104","0.0326801562551639"
"mat_entry.1420","Otu00013","Otu00040","0.123420726723214","0.110379972576302","0.0130407541469116"
"mat_entry.1421","Otu00013","Otu00160","-0.118994789521477","-0.0970368792607781","0.021957910260699"
"mat_entry.1422","Otu00013","Otu00010","0.187136201533607","0.191716923612899","0.00458072207929189"
"mat_entry.1423","Otu00013","Otu00512","0.0709798364939376","0.0851289681696186","0.0141491316756809"
"mat_entry.1424","Otu00013","Otu00008","0.286990244584548","0.234451816777773","0.0525384278067757"
"mat_entry.1425","Otu00013","Otu00004","0.20071048678959","0.190931353450187","0.00977913333940242"
"mat_entry.1426","Otu00013","Otu00107","0.0667539738526249","0.0289895025095209","0.037764471343104"
"mat_entry.1427","Otu00013","Otu00053","0.35669605276439","0.315218812275755","0.0414772404886353"
"mat_entry.1428","Otu00013","Otu00078","0.238773671071541","0.239010945297491","0.000237274225949047"
"mat_entry.1429","Otu00013","Otu00110","0.0368556663526365","0.0432290404610295","0.006373374108393"
"mat_entry.1430","Otu00013","Otu00091","0.472717460444164","0.486525516891495","0.0138080564473308"
"mat_entry.1431","Otu00013","Otu00491","0.0142117569829591","0.00797549367412694","0.00623626330883213"
"mat_entry.1432","Otu00013","Otu00069","0.380420140665789","0.350426726708574","0.0299934139572146"
"mat_entry.1433","Otu00013","Otu00079","0.0261333772052834","0.00876541253468975","0.0173679646705937"
"mat_entry.1434","Otu00013","Otu00037","-0.131091974289296","-0.128375625756361","0.0027163485329354"
"mat_entry.1435","Otu00013","Otu00029","0.34258272672216","0.345373808006514","0.00279108128435335"
"mat_entry.1436","Otu00013","Otu00178","0.0106405033116044","-0.0168982479489828","0.0275387512605872"
"mat_entry.1437","Otu00013","Otu00038","0.030342747051938","0.0355270339522559","0.00518428690031787"
"mat_entry.1438","Otu00013","Otu00041","-0.0337707082224426","-0.0536587480650779","0.0198880398426353"
"mat_entry.1439","Otu00013","Otu00092","0.0266895684783617","0.0542277961693904","0.0275382276910287"
"mat_entry.1440","Otu00013","Otu00234","-0.0620655581350565","-0.0453211232476963","0.0167444348873602"
"mat_entry.1441","Otu00013","Otu00514","0.00216047659070513","-0.000253533875972471","0.0024140104666776"
"mat_entry.1442","Otu00013","Otu00058","0.170538727879394","0.144523718831319","0.0260150090480747"
"mat_entry.1443","Otu00013","Otu00047","-0.0534548375152576","-0.0421231756557909","0.0113316618594667"
"mat_entry.1444","Otu00013","Otu00067","0.128428054256709","0.152821800871279","0.02439374661457"
"mat_entry.1445","Otu00013","Otu00043","-0.115576987818627","-0.123582288260369","0.00800530044174114"
"mat_entry.1446","Otu00013","Otu00085","-0.0640048861597574","-0.0609398708330251","0.00306501532673223"
"mat_entry.1447","Otu00013","Otu00054","0.199401351066937","0.203752663730089","0.00435131266315211"
"mat_entry.1448","Otu00013","Otu00122","-0.0157809735456853","-0.0384495562528582","0.0226685827071729"
"mat_entry.1449","Otu00013","Otu00068","0.196359702098575","0.200057962783054","0.0036982606844794"
"mat_entry.1450","Otu00013","Otu00088","-0.0427881485166691","-0.0314041155361764","0.0113840329804927"
"mat_entry.1451","Otu00013","Otu00126","0.157628803897381","0.172990992291516","0.0153621883941359"
"mat_entry.1452","Otu00013","Otu00096","0.162211280944579","0.158368678344983","0.00384260259959521"
"mat_entry.1453","Otu00013","Otu00031","0.476533118530373","0.469564262462735","0.00696885606763786"
"mat_entry.1454","Otu00013","Otu00034","0.0127189915466659","0.0219930103643693","0.0092740188177034"
"mat_entry.1455","Otu00013","Otu00131","-0.0669395882143146","-0.0584200130521949","0.00851957516211965"
"mat_entry.1456","Otu00013","Otu00061","-0.0200964035854605","-0.052127770489121","0.0320313669036605"
"mat_entry.1457","Otu00013","Otu00324","-0.0572547668284138","-0.0377410440172512","0.0195137228111626"
"mat_entry.1458","Otu00013","Otu00285","0.0271235131581069","0.0271130779770151","1.04351810917384e-05"
"mat_entry.1459","Otu00013","Otu00045","0.56481786155975","0.554003938329628","0.0108139232301221"
"mat_entry.1460","Otu00013","Otu00032","0.0494314896161879","-0.00480703805970038","0.0542385276758883"
"mat_entry.1461","Otu00013","Otu00120","0.119061733287256","0.104243883438668","0.0148178498485883"
"mat_entry.1462","Otu00013","Otu00264","-0.114589868616731","-0.116501995480541","0.00191212686380911"
"mat_entry.1463","Otu00013","Otu00607","-0.0399199428009295","-0.0557029943503156","0.0157830515493861"
"mat_entry.1464","Otu00300","Otu00033","-0.0375406402738606","-0.035141290688424","0.0023993495854366"
"mat_entry.1465","Otu00300","Otu00171","-0.0331705957731217","-0.0333130939555129","0.000142498182391211"
"mat_entry.1466","Otu00300","Otu00073","-0.0301685426811989","-0.032949854018019","0.00278131133682008"
"mat_entry.1467","Otu00300","Otu00108","-0.0327077254188149","-0.0358305008159533","0.00312277539713837"
"mat_entry.1468","Otu00300","Otu00075","-0.0235402922349632","-0.021787194422694","0.00175309781226921"
"mat_entry.1469","Otu00300","Otu00014","0.132095654101033","0.117483581815212","0.0146120722858206"
"mat_entry.1470","Otu00300","Otu00101","-0.0219016165363345","-0.0294012988819243","0.00749968234558983"
"mat_entry.1471","Otu00300","Otu00005","-0.0207436271898997","-0.0332105425155633","0.0124669153256635"
"mat_entry.1472","Otu00300","Otu00027","-0.0306309069285242","-0.0361053905445591","0.00547448361603495"
"mat_entry.1473","Otu00300","Otu00154","-0.0382952395375112","-0.0295514358363276","0.00874380370118368"
"mat_entry.1474","Otu00300","Otu00077","-0.0307657578475986","-0.0409355047295281","0.0101697468819295"
"mat_entry.1475","Otu00300","Otu00036","0.0065196451112116","-0.00903282056050452","0.0155524656717161"
"mat_entry.1476","Otu00300","Otu00035","-0.0404646325438654","-0.0347270644568414","0.00573756808702397"
"mat_entry.1477","Otu00300","Otu00006","-0.00929894227381783","-0.0199881595328871","0.0106892172590692"
"mat_entry.1478","Otu00300","Otu00050","-0.011712969919893","-0.0316851116102915","0.0199721416903984"
"mat_entry.1479","Otu00300","Otu00559","0.217367380671054","0.203830564789049","0.0135368158820048"
"mat_entry.1480","Otu00300","Otu00056","-0.0286906268778964","-0.0238916721503694","0.00479895472752705"
"mat_entry.1481","Otu00300","Otu00022","-0.000530171419255962","-0.019678443355523","0.019148271936267"
"mat_entry.1482","Otu00300","Otu00009","0.00733042454422142","0.0114492908515731","0.00411886630735168"
"mat_entry.1483","Otu00300","Otu00393","0.229494800999348","0.193591049739702","0.0359037512596463"
"mat_entry.1484","Otu00300","Otu00024","-0.0106435220754271","-0.0152700100999633","0.00462648802453619"
"mat_entry.1485","Otu00300","Otu00189","-0.01762063855565","-0.0184300130049672","0.000809374449317182"
"mat_entry.1486","Otu00300","Otu00012","0.0489980280011609","0.0338864425005922","0.0151115855005687"
