"","Otu000153","Otu000226","Otu000645","Otu000460","Otu000620","Otu000115","Otu000359","Otu000169","Otu000334","Otu000186","Otu000121","Otu000211","Otu000124","Otu000013","Otu000284","Otu000095","Otu000060","Otu000108","Otu000375","Otu000079","Otu000046","Otu000038","Otu000084","Otu000331","Otu000042","Otu000454","Otu000117","Otu000165","Otu000183","Otu000012","Otu000394","Otu000391","Otu000035","Otu000201","Otu000378","Otu001162","Otu000071","Otu000800","Otu000103","Otu000288","Otu000099","Otu000349","Otu000100","Otu000175","Otu000185","Otu000252","Otu000385","Otu000039","Otu000150","Otu000179"
"260",1,22,29,36,43,57,78,99,106,113,120,134,156,182,190,197,204,211,225,232,239,254,275,288,302,309,330,344,351,358,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"261",1,22,29,36,43,57,78,99,106,113,120,134,155,178,190,197,207,211,225,232,241,253,274,288,302,309,330,344,351,359,386,393,407,414,421,449,463,484,491,519,541,568,583,589,597,617,631,673,680,687
"262",1,22,29,36,43,57,78,99,106,113,120,134,155,179,190,197,204,211,225,232,239,253,274,288,303,309,330,344,351,361,386,393,407,414,421,449,463,484,491,519,541,568,582,589,596,617,631,674,680,687
"263",1,22,29,36,43,57,78,99,106,114,120,134,155,176,190,197,206,211,225,232,245,253,274,288,302,309,330,344,352,358,386,393,407,414,421,449,463,484,491,519,540,568,583,589,596,617,631,673,680,687
"264",1,22,29,36,43,57,78,99,106,113,120,134,156,179,190,197,204,212,225,232,239,255,274,288,302,309,330,344,351,358,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,675,680,687
"265",1,22,29,36,43,57,78,99,106,113,120,134,156,177,190,197,205,211,225,232,239,253,274,288,302,309,330,344,351,358,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"266",1,22,29,36,43,57,78,99,106,113,120,134,156,176,190,197,204,211,225,232,242,253,274,288,302,309,330,344,351,360,386,393,408,414,421,449,463,484,491,519,540,568,582,589,597,617,631,673,680,687
"267",1,22,29,36,43,57,78,99,106,113,120,134,156,176,190,197,204,213,225,232,239,253,275,288,302,309,330,344,351,361,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"268",1,22,29,36,43,57,78,99,106,113,120,134,155,179,190,197,204,211,225,232,239,253,274,288,302,309,330,345,351,359,386,393,407,414,421,449,464,484,491,519,540,568,582,589,596,617,632,673,680,687
"269",1,22,29,36,43,58,78,99,106,113,120,134,155,182,190,197,204,211,225,232,239,253,275,288,302,309,330,344,351,361,386,395,409,414,421,449,463,484,491,519,540,568,582,589,596,617,631,675,681,687
"270",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,197,204,212,225,232,240,253,274,288,302,309,330,344,351,358,386,393,407,414,421,449,463,484,491,519,541,568,582,589,596,617,631,673,680,689
"271",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,360,386,393,412,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"272",1,22,29,36,43,63,78,99,106,113,120,134,155,182,190,197,204,211,225,232,240,253,275,288,302,309,330,344,351,360,386,393,408,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"273",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,197,205,211,225,232,239,253,274,288,302,309,330,344,351,363,386,393,410,414,421,449,464,484,491,519,540,568,582,589,596,617,631,673,680,687
"274",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,197,209,211,225,232,239,253,274,288,302,309,330,344,351,360,386,393,410,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"275",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,197,206,211,225,232,239,253,274,288,302,309,330,344,351,360,386,393,408,414,421,449,464,484,491,519,540,568,582,589,600,617,631,674,680,687
"276",1,22,29,36,43,57,78,99,106,113,120,134,155,180,190,197,204,211,225,232,240,253,274,288,302,309,330,344,351,361,386,393,411,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"277",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,197,204,211,225,232,240,253,274,288,302,309,330,344,351,358,386,393,408,414,421,449,464,484,491,519,540,568,582,589,596,617,632,673,680,687
"278",1,22,29,36,43,57,78,101,106,113,120,134,156,180,190,197,204,211,225,232,239,253,274,288,303,309,330,344,351,361,386,393,413,414,421,449,463,484,491,519,540,568,582,589,597,617,631,673,680,687
"279",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,197,204,211,225,232,240,253,274,288,302,309,330,344,351,359,386,393,411,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"280",1,22,29,36,43,57,78,99,106,113,120,134,157,182,190,197,204,213,225,232,239,253,274,288,304,309,330,344,351,358,386,393,410,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"281",1,22,29,36,43,57,78,99,106,113,120,134,156,177,190,197,205,211,225,232,239,253,274,288,302,309,330,344,351,360,386,393,409,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,683,687
"282",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,197,204,211,225,233,239,253,274,288,302,309,330,344,351,358,386,393,407,414,421,449,464,484,496,519,540,568,582,589,596,617,631,673,680,687
"283",1,22,29,36,43,57,78,99,106,113,120,134,156,177,190,197,210,211,225,232,239,253,274,288,303,309,331,344,352,359,386,393,412,414,421,449,463,484,491,519,540,568,582,589,596,617,631,675,680,687
"284",1,22,29,36,43,57,78,99,106,113,120,134,155,178,190,197,206,211,225,232,239,253,274,288,302,309,330,344,351,359,386,393,407,414,421,449,463,484,491,519,540,568,583,589,596,617,631,673,680,687
"285",1,22,29,36,43,57,78,99,106,113,121,134,155,176,190,197,205,213,225,236,239,259,274,288,302,309,330,344,351,358,386,393,407,414,421,449,463,484,491,519,541,568,582,589,598,617,631,673,680,691
"286",1,22,29,36,43,57,78,99,106,113,120,134,156,180,190,197,204,213,225,233,239,254,274,288,302,309,330,344,351,360,386,393,409,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"287",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,198,204,211,225,232,239,255,274,288,302,309,330,344,351,364,386,393,413,414,421,449,463,484,491,519,540,568,582,589,596,617,631,676,680,687
"288",1,22,29,36,43,57,78,99,106,113,120,134,156,176,190,198,204,211,225,232,239,255,274,288,303,309,330,344,351,358,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,632,673,680,687
"289",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,197,205,211,225,232,245,253,274,288,302,309,330,344,351,360,386,393,407,414,421,449,463,484,491,519,540,568,582,589,598,617,631,675,680,687
"290",1,22,29,36,43,57,78,99,106,113,120,134,155,178,190,197,205,211,225,232,240,253,274,288,302,309,330,344,351,363,386,393,407,414,421,449,464,484,491,519,540,568,582,589,596,617,631,674,680,687
"291",1,22,29,36,43,57,78,99,106,113,120,134,155,179,190,197,204,211,225,234,240,253,274,288,302,309,330,344,351,363,386,393,412,414,421,449,463,484,494,519,540,568,582,589,596,617,631,677,680,687
"292",1,22,29,36,43,57,78,99,106,113,120,137,155,176,190,197,204,211,225,232,240,253,274,288,302,309,330,344,352,359,386,393,411,414,422,449,464,484,491,519,540,568,582,589,596,617,631,673,680,687
"293",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,197,204,214,225,232,239,255,274,288,302,309,331,345,351,358,386,393,407,414,421,449,463,484,491,519,541,568,582,589,596,617,631,673,680,687
"294",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,197,204,212,225,232,245,254,274,288,302,309,330,344,351,361,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"295",1,22,29,36,43,57,78,99,106,113,120,134,156,178,190,197,204,211,225,232,241,255,274,288,303,309,330,344,351,360,386,393,408,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"296",1,22,29,36,43,57,78,99,106,113,120,134,156,176,190,197,204,211,225,232,239,254,274,288,303,309,330,344,351,359,386,393,407,414,421,449,463,484,491,519,541,568,583,589,598,617,631,673,680,687
"297",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,197,204,211,225,233,240,253,274,288,302,309,330,344,351,359,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"298",1,22,29,36,43,57,78,99,107,113,120,134,155,176,190,197,204,211,225,232,239,253,274,288,302,309,330,345,351,358,386,393,407,414,421,449,464,484,491,519,540,568,582,589,596,617,631,673,680,687
"299",1,22,29,36,43,57,78,99,106,113,120,134,155,182,190,197,205,211,225,232,240,253,274,288,302,309,330,344,351,360,386,393,407,414,421,449,463,484,491,519,540,568,582,589,599,617,631,673,680,687
"300",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,197,205,211,227,232,240,253,274,288,302,309,330,344,351,358,386,393,413,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"301",3,23,29,36,43,57,78,99,106,113,120,140,155,176,190,197,204,211,225,232,241,253,274,288,302,309,330,344,351,359,386,393,408,414,421,449,468,484,491,519,540,568,582,589,596,617,631,673,680,687
"302",1,22,29,36,43,57,78,99,106,113,120,134,155,181,190,198,204,211,225,232,239,253,274,288,303,309,330,344,351,358,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"303",1,22,29,36,43,58,78,99,106,113,120,136,155,176,190,197,206,211,225,232,239,253,274,288,302,309,330,344,351,359,386,393,409,414,422,449,463,484,491,519,540,568,582,589,596,617,631,674,681,687
"304",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,197,204,211,225,233,239,257,274,288,302,309,330,344,351,358,386,393,407,414,421,449,464,484,491,519,540,568,582,589,596,617,631,673,680,687
"305",1,22,29,36,43,58,78,99,106,113,120,134,156,177,190,197,204,211,225,232,245,253,280,288,303,309,330,345,351,358,387,393,407,414,421,449,464,484,491,519,540,568,582,589,596,617,631,674,681,687
"306",1,22,29,36,43,57,78,99,106,113,120,135,155,177,190,197,205,211,225,232,241,253,274,288,302,309,330,344,351,358,386,395,408,414,421,449,464,484,491,519,540,568,582,589,596,617,631,673,683,687
"307",1,22,29,36,43,57,78,99,106,113,120,134,155,178,190,197,204,211,225,232,240,253,274,288,302,309,330,344,351,359,386,393,409,414,421,449,464,484,491,519,540,568,582,589,597,617,631,674,680,687
"308",1,22,29,36,43,57,78,99,106,113,120,134,155,178,190,197,204,212,225,232,239,255,274,288,302,309,330,346,351,358,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"309",1,22,29,36,43,57,78,99,106,113,120,134,155,179,190,197,204,211,225,236,239,253,278,288,302,309,330,344,351,362,386,393,409,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"310",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,197,204,211,225,232,241,253,274,288,302,315,330,344,351,364,386,393,410,414,421,449,464,484,491,519,540,568,582,590,596,617,631,673,681,687
"311",1,22,29,36,43,57,78,99,106,113,120,134,156,177,190,197,205,211,225,232,239,253,274,288,303,309,330,344,351,364,386,393,407,415,421,449,463,484,491,519,540,568,582,589,598,617,631,673,680,687
"312",1,22,29,36,43,57,79,99,106,113,120,134,155,177,190,197,206,211,225,232,240,253,274,288,302,309,330,344,351,361,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,675,680,687
"313",1,22,29,36,43,57,78,99,106,113,120,134,155,179,190,197,204,211,225,232,239,253,280,288,302,309,330,344,351,359,386,393,408,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"314",1,22,29,36,43,57,78,99,106,113,121,134,155,179,190,197,205,212,225,236,239,253,274,288,303,309,330,344,351,359,386,393,408,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"315",1,22,29,36,43,57,78,99,106,113,120,134,156,182,190,197,204,211,225,232,239,253,274,288,303,309,330,344,351,364,386,393,409,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"316",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,198,208,211,225,232,239,253,274,288,302,309,330,344,352,358,386,393,408,414,421,449,464,484,491,521,540,568,582,589,596,617,631,673,680,687
"317",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,198,204,211,225,233,239,253,274,288,302,309,330,344,351,358,386,393,413,414,421,449,464,484,491,519,540,568,582,589,596,617,631,673,680,687
"318",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,197,204,211,225,232,245,253,274,288,302,309,330,344,351,359,386,393,408,414,421,449,464,484,491,519,540,568,582,589,596,617,631,675,680,687
"319",1,22,29,36,43,57,78,99,106,113,120,134,155,180,190,197,204,211,225,232,239,254,274,288,302,309,330,344,351,359,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"320",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,197,205,211,225,233,240,253,274,288,302,309,330,344,351,358,386,393,408,414,421,449,464,484,491,519,540,568,582,589,596,617,631,674,681,687
"321",1,22,29,36,43,57,78,99,106,113,121,134,157,182,190,197,204,211,225,232,239,254,274,288,304,309,330,344,351,364,386,393,411,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"322",1,22,29,36,43,57,78,99,106,113,120,134,155,178,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,359,386,393,407,414,421,449,464,484,491,519,540,568,582,589,597,617,632,673,680,687
"323",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,358,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"324",1,22,29,36,43,57,79,99,106,113,120,135,155,177,190,197,205,211,225,232,242,253,274,288,302,309,330,344,351,362,386,393,408,414,421,449,463,484,491,519,540,568,582,589,596,617,631,677,680,687
"325",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,197,204,211,225,232,240,253,274,288,302,309,330,344,352,360,386,393,413,414,421,449,464,484,491,519,540,568,583,589,597,617,631,673,680,687
"326",1,22,29,36,43,57,78,99,106,113,120,134,156,177,190,197,204,211,225,233,240,253,274,288,302,315,330,344,351,358,386,393,408,414,421,449,464,484,491,519,540,568,582,589,596,617,632,673,681,687
"327",1,22,29,36,43,57,78,100,106,113,120,134,155,179,190,197,204,211,225,232,239,254,274,288,302,309,330,344,351,360,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,683,687
"328",1,22,29,36,43,58,78,99,106,113,120,134,155,176,190,200,206,213,225,232,244,258,274,288,302,309,330,344,351,359,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,681,687
"329",1,22,29,36,43,57,78,99,106,113,121,134,155,176,190,197,206,211,225,232,239,253,274,288,302,309,330,344,351,359,386,393,413,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"330",1,22,29,36,43,57,78,99,106,113,120,134,156,177,190,197,205,211,225,232,242,253,274,288,302,309,330,344,351,360,386,393,408,414,421,449,464,484,491,519,540,568,582,589,596,617,631,673,680,687
"331",1,22,29,36,43,57,78,99,106,113,120,134,156,178,190,197,204,211,225,232,239,253,278,288,302,309,330,344,351,360,386,393,407,414,421,449,465,484,491,519,540,568,582,589,596,617,631,675,680,687
"332",1,22,29,36,43,57,78,99,106,113,120,134,155,182,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,362,386,393,407,414,421,449,465,484,491,519,540,568,582,589,597,617,631,673,680,687
"333",1,22,29,36,43,57,78,99,106,113,120,134,156,178,190,197,204,211,225,235,245,253,276,288,302,309,330,344,351,358,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"334",1,22,29,36,43,57,78,99,106,113,120,134,156,178,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,363,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"335",1,22,29,36,43,57,79,99,106,113,120,134,155,176,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,359,386,393,413,414,421,449,464,485,491,519,540,568,582,589,596,617,631,673,681,687
"336",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,197,204,211,225,234,239,253,274,288,302,309,330,344,351,359,386,393,408,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"337",1,22,29,36,43,57,78,99,106,113,120,134,156,177,190,197,204,211,225,233,239,253,274,288,302,309,330,344,351,358,386,393,407,414,421,449,465,484,491,519,540,568,582,589,596,617,631,674,680,687
"338",1,22,29,36,43,57,78,99,106,113,120,136,155,176,190,197,204,211,226,232,239,253,274,288,302,309,330,344,351,358,386,393,407,414,421,449,464,484,491,519,541,568,582,589,597,617,631,673,680,687
"339",1,22,29,36,43,57,78,99,106,113,120,134,156,182,190,197,204,212,225,232,239,256,274,288,303,309,331,344,351,358,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,676,680,687
"340",1,22,29,36,43,57,78,99,106,113,120,134,155,182,190,197,204,211,225,232,239,254,274,288,302,309,331,344,351,360,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"341",1,22,29,36,43,57,78,99,106,113,120,134,157,176,190,198,204,211,225,232,239,255,274,288,302,309,330,344,351,360,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,633,673,680,687
"342",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,364,386,393,407,414,422,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"343",1,22,29,36,43,57,78,99,106,113,120,134,155,179,190,197,204,211,225,233,239,253,274,288,302,309,330,344,351,359,386,393,407,414,421,449,464,484,491,519,540,568,582,589,596,617,631,673,680,687
"344",1,22,29,36,43,57,78,99,106,113,120,134,156,177,190,197,204,212,225,232,240,254,274,288,302,309,330,344,352,364,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"345",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,197,204,211,225,232,239,254,274,288,302,309,330,344,351,360,386,393,409,414,421,449,464,484,491,519,540,568,582,589,596,617,631,674,680,687
"346",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,358,387,393,408,414,421,449,464,484,491,519,540,568,582,589,596,617,633,674,680,687
"347",1,22,29,36,43,61,78,100,106,113,120,134,155,178,190,197,204,211,225,232,239,254,274,288,302,309,330,344,351,360,386,393,412,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,681,687
"348",1,22,29,36,43,57,78,99,106,113,120,134,155,181,190,197,204,211,225,235,245,253,278,288,302,309,330,344,351,359,386,393,407,414,421,449,464,484,491,519,540,568,582,589,596,617,631,676,680,687
"349",1,22,29,36,43,57,78,99,106,113,120,134,155,181,190,197,204,211,225,232,240,253,274,288,303,309,330,344,351,360,386,393,408,414,421,449,463,484,491,519,540,568,582,589,596,617,631,676,680,687
"350",1,22,29,36,43,57,78,99,106,113,120,134,156,181,190,197,204,211,225,232,239,253,275,288,303,309,330,344,351,359,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"351",1,22,29,36,43,57,78,99,106,113,120,134,155,182,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,364,386,393,411,414,422,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"352",1,22,29,36,43,57,78,99,106,113,120,134,155,178,190,197,205,211,225,232,241,253,278,288,302,309,330,344,351,359,386,393,407,414,421,449,464,484,491,519,540,568,582,589,596,617,631,674,680,687
"353",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,197,204,211,226,232,242,253,274,288,303,309,330,344,351,359,386,393,407,414,421,449,464,484,491,519,540,568,582,589,597,617,631,675,680,687
"354",1,22,29,36,43,57,78,99,106,113,120,134,156,176,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,358,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"355",1,22,29,36,43,58,78,99,106,113,120,135,155,176,190,197,204,211,225,232,240,253,274,288,302,309,330,344,351,359,386,393,408,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,681,687
"356",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,197,208,212,225,232,239,253,274,288,302,309,330,344,351,358,386,393,407,414,421,449,463,484,491,519,541,568,582,589,598,617,631,673,680,687
"357",3,22,30,36,43,57,78,99,106,113,120,134,155,176,190,197,204,211,226,232,241,253,274,288,302,309,330,344,351,359,386,393,408,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"358",3,22,30,36,43,57,78,99,106,113,121,134,155,176,190,197,205,212,225,232,239,255,274,288,302,309,330,344,351,364,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,688
"359",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,358,386,393,407,414,421,449,463,484,491,519,542,568,582,589,597,617,633,673,680,687
"360",2,22,29,36,43,58,78,99,106,113,120,135,155,182,190,197,204,211,225,232,245,253,275,288,302,309,330,344,351,358,386,393,409,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"361",1,22,29,36,43,57,78,99,107,113,121,134,155,176,190,197,204,211,225,232,240,253,274,288,302,309,330,344,351,359,386,393,413,414,421,449,463,484,491,519,540,568,583,589,598,617,631,674,680,687
"362",1,22,29,36,43,57,78,99,106,113,120,134,155,182,190,197,204,211,225,232,239,253,274,288,303,309,330,344,351,361,386,393,408,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"363",1,22,29,36,43,57,78,99,106,113,120,134,155,181,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,363,386,393,411,414,421,449,463,484,491,519,540,568,582,589,596,617,631,677,680,687
"364",1,22,29,36,43,57,78,99,106,113,120,134,155,180,190,197,204,211,226,232,239,253,274,288,303,309,330,344,351,360,386,393,410,414,421,449,463,484,497,519,540,568,582,589,596,617,631,673,681,687
"365",1,22,29,36,43,57,78,99,106,113,120,134,155,178,190,198,205,211,225,232,239,253,274,288,302,309,330,344,352,360,386,393,409,414,421,449,463,484,491,525,540,568,582,589,596,617,631,674,680,687
"366",1,22,29,36,43,57,78,99,106,113,120,134,155,182,190,197,204,211,225,232,239,253,276,288,303,309,330,344,351,359,386,393,410,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"367",1,22,29,36,43,57,78,99,106,113,120,140,156,177,191,197,204,211,225,232,240,253,274,288,303,309,330,344,351,360,386,393,407,414,421,449,464,484,492,519,540,568,583,589,596,617,631,673,680,687
"368",1,22,29,36,43,57,78,99,106,113,120,134,156,176,190,197,207,211,225,232,239,253,274,288,302,309,330,344,351,359,386,393,408,414,421,449,463,484,491,519,540,568,582,589,596,617,631,679,680,687
"369",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,197,204,211,225,232,240,253,274,288,302,309,330,344,351,359,386,393,411,414,421,449,463,484,492,519,540,568,582,589,596,617,631,673,680,687
"370",1,22,29,36,43,57,78,99,106,113,120,134,155,178,190,198,204,212,225,232,245,253,274,288,303,309,330,344,351,359,386,393,407,414,421,449,463,484,491,519,541,568,582,589,597,617,631,673,680,687
"371",1,22,29,36,43,57,78,99,106,113,120,134,156,179,190,197,204,211,225,232,239,254,274,288,302,309,330,344,351,358,386,393,412,414,421,449,463,484,491,519,540,568,582,589,597,617,631,673,681,687
"372",6,22,30,36,43,63,78,99,106,113,120,134,155,177,190,197,204,211,225,234,239,256,274,288,302,309,330,344,351,359,386,393,407,414,421,449,463,484,492,519,540,568,582,589,596,617,631,673,681,687
"373",1,22,29,36,43,57,78,99,106,113,120,135,155,177,190,197,206,211,225,232,245,253,274,288,302,309,330,344,351,358,386,393,407,414,421,449,463,485,491,519,540,568,582,590,596,617,631,673,680,687
"374",7,27,35,38,43,57,78,101,106,113,120,134,155,176,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,358,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"375",1,22,29,36,43,57,78,99,106,113,120,134,161,180,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,358,386,393,410,414,421,449,463,484,491,519,540,568,582,589,597,617,631,673,680,687
"376",1,22,29,36,43,57,78,99,106,113,120,134,155,179,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,360,386,393,413,414,421,449,463,484,495,519,540,568,582,589,597,617,631,673,680,687
"377",1,22,29,36,43,57,78,99,106,113,120,134,155,176,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,364,386,393,408,414,421,449,463,484,491,519,540,568,582,589,597,617,631,673,680,687
"378",1,22,29,36,43,57,78,99,106,113,120,134,155,177,190,197,204,211,225,233,239,253,274,288,302,309,330,344,351,360,386,393,409,414,421,449,464,484,492,519,540,568,582,589,596,617,632,673,680,687
"379",1,22,29,36,43,57,78,99,106,113,120,134,156,179,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,360,386,393,413,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"380",1,22,29,36,43,57,78,99,106,113,120,134,155,178,190,197,204,211,226,233,240,253,274,288,302,309,330,344,351,359,386,393,409,414,421,449,464,484,491,519,540,568,583,589,596,617,632,674,680,687
"381",1,22,29,36,43,57,78,99,106,113,120,134,155,180,190,197,204,212,225,232,239,253,274,288,302,309,330,344,351,358,386,393,410,414,421,449,463,484,493,519,540,568,582,589,596,617,631,673,680,687
"382",1,22,29,36,43,57,78,99,106,113,120,134,155,182,190,197,205,212,225,232,239,256,274,288,302,309,330,344,351,363,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,676,680,687
"383",1,22,29,36,43,57,78,99,106,113,120,134,157,181,190,202,204,213,225,232,239,254,274,288,302,309,330,344,351,359,386,393,407,414,421,449,464,484,491,519,540,568,582,589,596,617,631,673,680,687
"384",1,22,29,36,43,57,78,99,106,113,120,135,156,177,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,359,386,393,407,414,421,449,464,484,491,519,540,568,582,589,596,617,631,675,680,687
"385",1,22,29,36,43,57,78,99,106,113,120,134,155,179,190,197,204,211,225,232,239,255,274,288,302,309,330,344,351,363,386,393,408,414,421,449,463,484,491,519,540,568,582,589,596,617,631,675,680,687
"386",1,22,29,36,43,57,78,100,106,113,120,134,155,176,190,197,204,212,225,232,239,255,274,288,303,309,330,344,351,358,386,393,409,414,421,449,463,484,491,519,540,568,582,589,596,617,631,673,680,687
"387",1,22,29,36,43,57,78,99,106,113,120,134,155,178,190,197,204,211,225,232,239,253,278,288,302,309,330,344,351,358,386,393,411,414,421,449,463,484,491,519,540,568,582,589,596,617,631,674,680,687
"388",1,22,29,36,43,57,78,99,106,113,120,136,155,176,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,358,386,393,410,414,421,449,464,484,491,519,540,568,583,589,596,617,631,674,681,687
"389",1,22,29,36,43,57,78,99,106,113,120,134,156,180,190,197,205,211,225,232,240,253,274,288,302,309,330,344,351,358,386,393,407,414,421,449,463,484,491,519,540,568,582,589,596,617,631,677,682,687
"390",1,22,29,36,43,57,78,99,106,113,120,134,156,182,190,197,204,211,225,232,239,253,274,288,302,309,330,344,351,361,386,393,407,414,421,449,463,484,491,519,541,568,582,589,596,617,631,673,680,687
"391",1,22,29,36,43,57,78,99,106,113,120,134,155,178,190,197,205,211,226,232,240,253,274,288,302,309,330,344,351,359,386,393,409,414,421,449,463,484,491,519,541,568,582,589,596,617,631,673,680,687
